,Title,Date,News
354,"[사설] ‘정치 9단’ JP 서거… 여야, 3金 뛰어넘는 협치 해보라",2018.06.24,"‘정치 9단’ 김종필(JP) 전 국무총리가 그제 영면에 들었다. 그의 별세로 김영삼(YS)·김대중(DJ) 전 대통령과 함께 한국 정치를 주름잡았던 3김 시대가 종언을 고했다. 그는 영원한 2인자, 정치 풍운아, 정치 9단 등으로 불렸던 보수 정객이다. 9선 국회의원, 두 차례 국무총리 역임, 4개 정당 총재라는 정치 족적은 그를 빼놓고 현대 정치사를 거론하기 어려울 정도다. 이낙연 국무총리는 JP에 대해 “한국 현대사의 오랜 주역”이라고 평가했다. 정부는 국민훈장 무궁화장을 추서한다고 한다.그에 대한 평가는 극과 극으로 나뉜다. 1961년 박정희 전 대통령과 함께 일으킨 5·16 군사정변은 산업화와 민주화에 짙은 명암을 드리운다. 그는 산업화 과정에서 미국의 지원과 투자를 유치하기 위해 동분서주했다. 초대 중앙정보부장 시절에는 대통령 특사를 맡아 한일협정 체결을 매듭지었다. 헐값 대일청구권, 굴욕 외교 논란이 따라다니지만 한일 국교를 정상화한 공로가 크다는 평가가 있다. 경부고속도로, 포스코, 소양강다목적댐은 대일청구권 자금으로 만들어졌다. 1987년 민주화시대 이후에는 YS와 손을 잡아 김영삼정부를 탄생시켰고, 1997년에는 내각책임제 개헌을 조건으로 ‘DJP 공동정권’을 만들어냈다. 충청권의 맹주로 지역갈등을 조장한 변신의 귀재라는 부정적 시각이 없지 않지만 자신의 정적과도 협상하는 타협의 정치를 이뤄냈다는 긍정 평가도 많다.JP를 비롯한 3김은 각기 공과가 있지만 나름의 시대적 소명을 다했다. 지금 우리에게 필요한 것은 그들의 나쁜 유산을 청산하고 좋은 유산을 계승·발전시키는 일이다. 그러나 오늘 여의도 현실을 보면 정치 역사를 거꾸로 쓰고 있다는 참담함을 떨칠 수 없다. 여당과 야당은 서로 원수처럼 전쟁을 하고 있다. 협치의 지평을 넓히기 위해 2013년 국회선진화법이 도입됐지만 국회는 퇴행을 거듭하고 있다. 툭하면 여야 대치 속에 ‘식물 국회’로 전락하기 일쑤다. 후반기 국회가 시작된 지 거의 한 달이 지났지만 아직 의장단과 상임위도 구성되지 못하고 있다. 여야 논의가 없어 언제 가능할지 기약조차 할 수 없는 형편이다.정치는 전쟁이 아니다. 정치는 사회의 다양한 목소리를 수렴해 입법으로 만들어내야 한다. 그 과정에서 꼭 필요한 덕목이 대화와 타협이다. 3김은 어둡고 척박한 한국의 토양에 밀알을 뿌렸다. JP의 빈소를 찾은 여야 정치인들은 어떻게 그것을 가꾸고 꽃피울지 고민해야 한다."
355,"[사설] 무역전쟁 자동차로 번지고, 정부 대책은 없고…",2018.06.24,"급기야 무역전쟁이 우리의 주력 산업인 자동차로 번질 태세다. 도널드 트럼프 미국 대통령은 그제 유럽연합(EU)으로부터 수입하는 자동차에 20%의 추가 관세를 물리겠다고 했다. EU가 미국의 철강 제재에 맞서 오토바이, 청바지 등 32억6000만달러 규모의 미국산 소비재에 보복 관세를 부과하자 한 협박성 발언이다. “미국산 관세 장벽을 철폐하지 않는다면”이라는 단서를 붙이긴 했다. 하지만 EU는 관세 장벽을 철회할 뜻이 없다. 지난달 하순 G7(주요 7개국) 정상회의에서도 험악한 말만 주고받았다.우리나라 자동차도 도마 위에 오를 것은 빤하다. 미 상무부는 지난달 하순부터 무역확장법 232조를 적용하기 위해 수입 차가 미 국가안보에 미치는 영향 조사에 들어갔다. 철강처럼 자동차 관세 장벽이 쳐질 것은 너무도 분명하다. 실행되면 대미 수출 자동차 85만대는 직격탄을 맞는다. 한·미 자유무역협정(FTA) 개정, 세탁기·철강·알루미늄 관세 폭탄에 이어 세 번째 미국발 무역 파고다.미국은 중국과는 더 큰 무역전쟁을 시작했다. 다음달 6일부터 서로 500억달러 규모의 상품에 대해 관세 폭탄을 물리기로 했다. 대중 수출의 핵심인 중간재 수출이 시퍼렇게 멍들게 생겼다. 중국은 반도체 담합조사 맞불도 놓았다. 미국 마이크론을 겨냥한 것이라고 하지만 그것은 중국이 우리나라 반도체를 꺾기 위해 시작한 무역전쟁의 성격이 더 강하다. 우리 반도체 수출액 927억9800만달러 가운데 39.5%는 중국, 27.2%는 홍콩을 대상으로 한다. 반도체 산업이 휘청거릴 여지는 어느 때보다 크다. 올해 수출 비중이 20%를 웃도는 반도체 경기가 꺾이면 우리 경제는 수렁에 빠질 수밖에 없다.이런 지경이라면 정부는 무역전쟁 대비책을 정책의 최우선 순위에 두어야 한다. 실상은 딴판이다. 컨트롤타워인 청와대에서는 무역전쟁이라는 말 자체가 나오지 않는다. 줄어드는 일자리를 두고 변명만 요란할 뿐이다. 범정부 차원의 협의체도 없다. 오히려 검찰과 공정거래위원회는 대기업을 때려잡느라 정신이 없다. 밖에서 멍들고 안에서 얻어맞는 신세가 우리 기업의 처지다. 그런 판국에 경제고 일자리고 제대로 굴러갈 리 만무하다. 이런 식으로 무너지는 우리 경제를 살릴 수 있는가. 정부는 지금 무슨 일을 하고 있는지 스스로 돌아보기 바란다."
356,[사설] 미군 유해 송환 앞두고도 비핵화 원칙 지킨 美,2018.06.24,"도널드 트럼프 미국 대통령이 그제 북한에 대한 기존 경제제재를 1년 더 연장했다. 그는 북한의 핵물질 보유와 확산 위협, 핵·미사일 프로그램 추구 등을 제재 연장의 주요 이유로 꼽았다. 북한의 미군 유해 송환 절차가 진행되고 있음에도 비핵화 없이는 제재를 풀지 않겠다는 의지를 재확인한 것이다. 한·미 해병대 연합훈련 무기연기 결정으로 대화 모멘텀은 이어가면서도 비핵화 원칙은 지키겠다는 강온 전략인 셈이다.트럼프 대통령은 어제 “우리(트럼프 대통령과 김정은 북한 국무위원장)는 ‘즉각 비핵화를 시작할 것’이라고 적힌 합의문에 서명했다”고 했다. 그런데도 북한은 6·12 싱가포르 북·미 정상회담이 끝난 지 열흘이 넘도록 ‘완전한 비핵화’를 위한 아무런 조치를 하지 않고 있다. 도리어 대남 공세에만 열을 올린다. 북한 대남 선전매체 ‘우리 민족끼리’는 어제 “박근혜 패당이 조작한 ‘북(한)인권법’은 폐기되어야 하며 이와 함께 출현한 반(反)공화국 모략기구인 ‘북(한)인권재단’은 매장되어야 한다”고 성토했다. 북한이 국제사회에서 정상국가로 대접받으려면 인권 상황을 개선해야 하는데도 거꾸로 트집을 잡고 있는 것이다. 북한이 14일 남북 장성급회담에서 휴전선 일대에서의 상호 정찰활동을 중지하자고 제안한 것도 북한보다 우위인 한·미 정찰 능력을 와해시키기 위한 술수가 엿보인다. 공격 무기인 북핵은 그냥 두면서 남쪽의 방어 무기를 문제 삼는 언행은 사리에도 맞지 않다. 이러니 북의 비핵화 의지가 의심을 받는 것이다.이런 상황에서 우리 정부가 남북 경제협력을 서두르는 듯한 인상을 주는 것은 바람직하지 않다. 남북 경협을 통해 판문점 선언 이후 조성된 평화 무드를 이어나갈 필요성이 있지만 과속은 금물이다. 아직 북한이 핵 폐기를 위한 구체적인 조치를 이행하지 않고 있는 만큼 북한의 태도 변화에 맞추어 신중히 경협을 추진해야 한다.김 위원장을 비핵화 테이블로 끌어낸 것은 국제사회의 대북제재였다. 대북제재는 앞으로 북한의 완전한 비핵화 약속 이행을 견인할 장치이기도 하다. 북한이 중국에 기대어 국제사회의 대북제재를 무력화하려는 의도를 노골화하는 상황에서 대북제재 전선이 흔들려서는 안 된다. 작금의 북한 태도에 비춰 볼 때 완전 비핵화의 길은 멀고도 험하다. 혼자 가면 빨리 갈 수 있지만 멀리 가려면 같이 가야 한다. 북핵 폐기를 위한 한·미 공조가 바로 그런 경우다."
357,[사설] 부동산 보유세 급격 인상하면 큰 후유증 부를 것,2018.06.23,"대통령 직속 정책기획위원회 산하 재정개혁특별위원회가 어제 부동산 보유세 개편안을 발표했다. 재정특위 조세소위원장인 최병호 부산대 교수가 정책토론회 발제문 형식으로 내놓은 개편안은 노무현정부 때인 2005년 처음 도입됐다가 이명박정부의 세제 개편으로 무력화된 종합부동산세를 다시 강화하는 게 골자다. 문재인정부가 공약으로 내걸었던 보유세 인상에 시동을 건 것이다.재정특위의 종부세 개편안은 과세표준을 정할 때 적용하는 공시가격의 비율인 공정시장가액비율을 현행 80%에서 연 10%포인트씩 100%까지 올리는 방안, 세율 누진도를 키워 최고세율을 2%에서 2.5%(주택 기준)까지 인상하는 방안, 공정시장가액비율과 세율을 함께 인상하는 방안, 1주택자는 공정시장가액비율만 인상하고 다주택자는 세율도 함께 인상하는 방안 등 4가지 시나리오를 담았다. 공정시장가액비율과 세율이 동시에 인상되는 방안이 도입되면 다주택자의 세 부담은 최대 37.7%까지 늘고 연간 세수는 최대 1조2952억원 증가할 것으로 예상된다. 재정특위는 각계 의견 수렴을 거쳐 28일 전체회의에서 ‘부동산 보유세 개편 권고안’을 확정해 정부에 제출한다. 정부는 이 권고안을 검토한 뒤 7월 발표할 세제개편안과 중장기 조세개편안에 반영해 입법 절차를 거쳐 내년부터 시행할 방침이다.보유세가 급격하게 인상될 경우 부동산 시장에 충격파를 몰고 올 위험이 있다. 고가 주택 가격의 급락이 중저가 주택에 연쇄적으로 파급될 소지가 있기 때문이다. 자칫 고가 주택을 잡는 정부 정책이 초가삼간을 태우는 격이 될 수도 있다. 세수 확보를 위해 무리하게 추진하기보다는 점진적으로 보유세를 올리는 것이 바람직하다는 뜻이다. 보유세 인상 시행에 맞춰 부동산 거래세(취득세)를 내리는 방안을 적극 강구해야 한다. 국민의 조세 부담을 누그러뜨리면서 부동산 거래를 활성화하는 효과가 있을 것이다. 한국경제연구원에 따르면 2015년 기준 우리나라의 총 세수 대비 보유세 비중이 3.2%로 경제협력개발기구(OECD) 회원국 평균(3.3%) 수준이지만 거래세 비중은 3.0%로 OECD 평균(0.4%)보다 훨씬 높다. 재정특위가 장기적으로 보유세를 강화하고 취득세율은 낮추겠다고 했으니 지켜볼 일이다.재정특위와 정부는 권고안 확정·검토 과정에서 각계 의견을 충분히 새겨들어야 한다. 부동산 보유세 개편은 국민 생활에 파급력이 큰 만큼 다른 세금과의 관련성, 시장 상황 등을 두루 살펴 신중하게 추진해야 할 것이다. 너무 서두르면 정교함을 놓칠 수 있다."
358,[사설] “겨레의 깊은 기쁨” 이산가족 상봉 정례화 필요하다,2018.06.23,남북이 어제 금강산에서 적십자회담을 열어 오는 8월20일부터 26까지 7일간 금강산에서 이산가족 상봉 행사를 갖기로 합의했다. 이산가족 상봉은 2015년 10월 이후 2년 10개월 만이다. 상봉 대상자는 남북 100명씩이다. 북측 단장인 박용일 조국평화통일위원회 부위원장은 회담에서 “역사의 한 페이지를 새로 쓴다는 자세를 가지고 회담에 임한다면 우리가 오늘 겨레에게 깊은 기쁨을 안겨주지 않겠나 생각한다”고 했다. 그러나 합의 내용이 과거 수준에 그쳐 여간 아쉽지가 않다. 참석 규모도 그렇거니와 다음 상봉 약속도 잡지 못했다.남북 정상은 4·27 판문점 선언을 통해 “남과 북은 남북관계의 전면적이며 획기적인 개선과 발전을 이룩함으로써 끊어진 민족의 혈맥을 잇고 공동번영과 자주통일의 미래를 앞당겨 나갈 것”이라고 다짐했다. 이 약속이 하루빨리 실현돼 남북이 자유롭게 오가는 날이 오기를 가장 고대하는 사람들은 이산가족들이다. 생이별의 고통을 65년간이나 견디며 하루하루를 버텨온 그들의 가슴은 새카맣게 타버린 지 오래고 눈물도 말라 버렸다. 이들에겐 시간도 얼마 남지 않았다. 통일부 이산가족정보통합시스템에 따르면 이산가족 생존자는 5만6000여명에 불과하다. 그나마 80세 이상 고령이 63%를 넘는다.남북 사이에서 피를 나눈 부모형제가 다시 만나 끊어진 핏줄을 잇는 것만큼 더 시급하고 절박한 것은 없다. 더 이상 묻고 따질 것도 없다. 이산가족의 슬픔을 나 몰라라 하는 것은 큰 죄를 짓는 일이다. 남북 정상이 포옹하고 북·미 정상이 두 손을 잡는 마당에 남북의 가족이 만나지 못할 까닭이 없다. 이산의 한을 풀어주는 것은 남북 정부 모두의 도덕적 책무다.이산가족 상봉은 1985년 고향방문단 교환 이래 모두 21차례의 대면 상봉과 7번의 화상 상봉이 있었고 편지도 주고받았다. 그러나 상봉 인원과 횟수가 제한돼 있어 이산가족의 고통을 가중시켰다. 이번 상봉 규모도 100명씩에 그쳤다. 이런 방식으로는 매일 100명씩 만난다고 해도 1년 6개월 이상 걸린다. 고령의 모든 이산가족이 살아생전에 가족을 만나는 것은 불가능하다. 상봉이 단순히 전시성 행사로 끝나서는 안 된다. 더 늦기 전에 이산의 한을 풀어주려면 규모를 대폭 확대하고 정례화해야 한다.
359,[사설] 총리도 동의 못하는 역사교과서 시안이 강행되는 현실,2018.06.23,"2020년부터 중·고교생이 배울 새 역사교과서에 ‘자유민주주의’에서 ‘자유’가 빠진다. 1945년 8월 15일 ‘대한민국 수립’도 ‘정부 수립’으로 바뀌게 된다. 교육부는 이러한 내용을 담은 교육과정 개정안을 어제 행정예고했다. 현재 마련 중인 새 집필기준에선 ‘대한민국이 한반도 유일 합법정부’라는 표현이 사라질 것이라고 한다.교육부는 “자유민주주의가 협소한 의미이기 때문에 민주주의로 바꾼 것”이라고 했다. 어불성설이다. 우리가 누리는 자유는 민주주의를 협소하게 만드는 것이 아니라 민주적 가치를 고양하는 핵심 개념이다. 세습독재체제를 유지하고 있는 북한의 인민민주주의와도 차별되는 용어이다. 우리 헌법의 전문과 제4조에도 자유민주적 기본질서를 명시하고 있다. 정부 수립 대목도 마찬가지다. 1945년 8월을 ‘정부 수립’으로 표기한 것은 1919년 상해 임시정부 수립을 대한민국 건국으로 간주한 것에 따른 조치다. 건국절은 지난해 극심한 찬반 논란이 제기될 정도로 학계에서조차 정리가 안 된 사안이다. 논란이 마무리되지 않은 내용을 교과서에 싣는 일은 적절치 않다.유일한 합법정부 표현을 삭제키로 한 방침에도 선뜻 공감하기 어렵다. 현행 교과서 집필기준에는 ‘대한민국 정부는 유엔으로부터 한반도의 유일한 합법정부로 승인받은 사실에 유의한다’고 돼 있으나 앞으로 ‘남한과 북한에 각각 들어선 정부의 수립 과정과 체제적 특징을 비교한다’식으로 바뀐다고 한다. 교육부는 “국가기록원 자료에 대한민국은 유엔 선거감시가 가능한 지역에 수립된 유일한 합법정부’라고 돼 있기 때문에 ‘한반도 유일한 합법정부’는 역사적 사실과 다르다”고 설명했다. 우리 정부의 정통성을 훼손하면서 북을 감싸려는 의도로밖에 비치지 않는다.교육부의 주장은 시곗바늘을 4개월 전으로 돌려보면 궤변에 가깝다. 교육부는 지난 2월 ‘자유민주주의’가 ‘민주주의’로 바뀌는 교육과정평가원 시안이 공개됐을 때 “연구진의 입장일 뿐, 우리 의견과 다르다”고 부인했다. 이낙연 국무총리도 국회 본회의에서 “동의하지 않는다. 총리가 동의하지 않으면 정부 입장이 아니다”고 했다.교과서는 정권의 전유물이 아니다. 교육부의 역사교과서 일방 추진은 전임 박근혜정부의 국정교과서 도입 발상과 하나도 다를 게 없다. 정부는 전문가들의 견해를 폭넓게 수렴해 교육과정 개정안과 집필기준을 다시 만들어야 한다."
360,"[사설] 검경, 수사권 조정 볼멘소리 말고 공정수사 경쟁하라",2018.06.22,"정부가 어제 검찰의 수사지휘권을 폐지하고 경찰에 모든 사건에 대한 1차 수사권과 종결권을 주는 내용을 골자로 하는 검경 수사권 조정 합의문을 발표했다. 경찰이 수사하는 사건은 검사가 송치 전에는 수사지휘를 할 수 없고, 수직관계였던 검경의 관계가 상호협력 관계로 바뀐다. 그간 검찰이 독점해온 수사지휘권이 1948년 정부 수립 후 70년 만에 경찰로 넘어간 것이다.이번 조정으로 경찰의 어깨는 더욱 무거워졌다. 경찰의 권한 남용을 막을 후속 대책이 뒤따라야 할 것이다. 경찰 권력의 비대화를 막을 자치경찰제 도입은 그중 하나다. 정부가 내년부터 서울과 세종, 제주에서 자치경찰제를 시범 실시키로 한 것은 그런 차원에서 당연한 귀결이다. 정부가 밝힌 대로 문재인정부 임기 내에 자치경찰제가 전국적으로 반드시 시행돼야 한다.어제 조정안을 놓고 검경 양쪽에서 볼멘소리가 나오는 모양이다. 경찰 일선에선 “명분은 경찰이, 실리는 검찰이 챙겼다”는 불만이 불거진다. 바람직한 자세가 아니다. 검경은 권한 배분에만 눈독을 들이지 말고 수사권 조정이 왜 이뤄졌는지 돌아봐야 한다. 과도한 권한을 쥔 검찰이 ‘정권의 시녀’로 전락해 공정하게 행사하고 있지 않다는 문제의식에서 시작됐다. 문재인정부 들어서도 정권의 적폐청산에 검찰력이 동원돼 정치 중립성 논란이 일었다.경찰 역시 마찬가지다. 드루킹 댓글 공작 수사과정에서 보여준 ‘엉터리 수사’ 행태만 봐도 그렇다. 의혹의 중심에 선 정권 실세 앞에서 수사를 미적거리거나 수사를 축소·은폐한다는 지적이 끊이지 않았다. 경찰의 수사 역량도 문제다. 경찰 수사 결론이 뒤집히는 사건이 연평균 4만6000건에 이르고, 지난해 경찰이 인지해 수사를 진행한 사건 중 17만여 건은 무혐의 처분을 받았다. 이번 수사권 조정은 국민이 경찰을 믿어서 더 큰 권한을 부여한 것이 결코 아니다. 경찰에게 종결권을 쥐어주면 수사가 왜곡될 것을 우려하는 국민이 적지 않다.제도를 고친다고 검경에 대한 국민 불신이 사라질 리는 없다. 국민들의 신뢰를 높이기 위해서는 무엇보다 공정한 수사와 정치적 중립 유지가 관건이다. 국민들의 인권 보호에도 소홀함이 없어야 한다. 경찰 조사에 이어 검찰에 또 불려다니는 불편을 우려하는 국민들이 많다. 문 대통령도 “국민이 똑같은 내용으로 검경에서 두 번 조사를 받아야 하는지가 나의 오래된 문제의식”이라고 했다. 검경의 공정하고 신속한 수사가 요구되는 이유다. 국민의 관심사는 형사사법 체계가 어떻게 변화하느냐보다 누가 수사하든 내 기본권이 얼마나 잘 지켜지는지에 있다.검경은 이번 조정을 계기로 각오를 새롭게 다져야 한다. 서로 견제와 균형을 유지하면서 공정 수사에 대한 경쟁에 나서야 할 것이다. 국민 앞에 자체 개혁안을 내놓고 실천하는 것은 필수다. 권력이 아닌 국민을 향해 충성 경쟁을 시작해야 한다."
361,[사설] 우리도 ‘난민 빗장’ 어찌 풀지 고민할 때가 됐다,2018.06.22,"제주도에 몰려든 예멘인을 둘러싼 논란이 가열되자 문재인 대통령이 그제 현황 파악을 지시했다. 지난주까지 제주에 들어온 예멘인은 총 561명이다. 이들은 예멘 내전을 피해 제주에 왔다. 아라비아 반도 남서부의 예멘에선 2015년 이슬람 종파인 수니파와 시아파 세력 간 내전이 벌어지면서 19만여명이 해외로 탈출했다고 한다. 이들 대부분이 말레이시아로 향했다가 체류 기간인 90일이 지나자 쿠알라룸푸르∼제주 직항 노선을 타고 제주로 온 것으로 추정된다.예멘 난민 수용에 대한 국내 여론은 부정적 견해가 더 많다. 어제 나온 리얼미터 여론조사 결과에 따르면 수용 반대 49.1%, 찬성 39%로 나타났다. 예멘인들의 입국을 막거나 추방하라는 여론도 비등하다. 돈 벌러 온 가짜 난민이라는 막말이 쏟아지고, 테러리스트들이라는 혐오 발언까지 나오는 실정이다. 청와대 국민 청원 게시판에도 관련 청원이 수십건 올라 있다. ‘제주도 불법 난민 신청 문제에 난민법·무사증 입국·난민신청허가 폐지 및 개헌을 청원합니다’라는 청원에는 어제 오후까지 30만명이 넘게 참여했다.한국은 1991년 유엔 난민지위 협약에 가입했고, 2013년에는 아시아에서 처음으로 난민법을 제정했다. 그러나 예멘인들에 대한 국민 인식에서 보듯 난민 수용에 매우 인색한 상황이다. 1994년 난민을 처음 받아들인 이후 지난달 말까지 누적 난민 신청자 수는 4만470명에 달한다. 심사가 끝난 2만361명 중에서 난민으로 인정받은 사람은 고작 4.1%인 837명에 불과하다. 국제사회의 난민 인정률 37%에 턱없이 못 미친다.우리도 이제 난민 문제에 대한 인식을 바꿀 시점이 됐다. 한국은 반세기 전만 해도 대량으로 난민을 배출하던 나라였다. 식민 지배와 전쟁·분단을 거치는 동안 많은 이들이 타국에 몸을 의탁했다. 6·25전쟁 이후 발생한 수많은 고아들을 따뜻이 품어준 곳은 미국·유럽 선진국이었다. 우리에게는 이들 국가의 선의에 화답할 책무가 있다. 세계 12위 경제대국으로 자란 우리의 위상에 맞게 난민제도 전반을 손질해야 한다. 지구촌의 인권 개선에 관심을 갖고 꽉 닫힌 난민의 빗장을 어찌 풀지 깊이 고민해야 한다."
362,[사설] 비리 눈감고 불법 취업 일삼은 ‘경제 검찰’ 공정위의 민낯,2018.06.22,"검찰이 그제 정부세종청사 공정거래위원회를 전격 압수수색했다. 공정위가 대기업 수십곳의 지분구조 신고 누락을 알고도 눈감아주고, 공정위 간부들이 퇴직한 뒤 유관기관 등에 취업할 때 법규를 어긴 혐의를 수사한다고 한다. 검찰이 그동안 소문만 무성했던 공정위와 대기업의 유착 의혹에 칼을 빼든 것이다. 검찰이 전면 압수수색을 벌이면서 공정위에 대한 수사에 나선 것은 이번이 처음이다.검찰은 공정위가 네이버, 신세계를 비롯한 대기업 수십곳의 공정거래법 위반 사실을 알고도 부당하게 종결한 정황을 포착했다고 한다. 공정위 고위 간부들이 퇴직 후 취업할 수 없는 유관기관 등에 자리를 얻은 사실도 파악한 것으로 전해졌다. 공직자윤리법은 4급 이상 공직자는 퇴직 전 5년 동안 일했던 기관·부서의 업무와 관련 있는 곳에는 3년간 취업할 수 없다고 규정하고 있다. 검찰은 공정위와 대기업이 ‘불법 취업’과 ‘사건 부당 종결’을 맞바꿨을 가능성에 주목한다. 이것이 사실이라면 자신의 자리를 놓고 기업과 ‘거래’를 한 것이 된다. 고양이에게 생선을 맡긴 격이다.공정위는 기업을 상대로 무소불위의 권한을 행사하는 ‘경제 검찰’이다. 거의 모든 산업을 대상으로 독점·담합 조사를 할 수 있고 출자구조, 내부거래, 하도급 거래, 소비자 분쟁 등 손길이 미치지 않는 곳이 없다. 그런 만큼 엄격한 도덕성이 요구된다. 겉으로는 ‘시장경제 질서 지킴이’를 자처하면서 뒤로는 기업과 검은 거래를 한다면 누가 공정위를 신뢰하겠는가. 검찰은 철저한 수사를 통해 의혹을 투명하게 밝혀야 한다.김상조 공정거래위원장은 어제 이번 수사와 관련해 “공정위가 국민으로부터 신뢰를 받지 못하는 부분이 있는지 스스로 점검하고 반성하는 내부 노력을 더 하겠다”고 했다. 이번 기회에 고질적인 병폐로 지적돼온 공정위 간부들의 전관예우 관행을 뿌리 뽑아야 한다. 공정위 간부가 퇴직한 뒤 대형로펌 등으로 옮겨가 대기업 대리인으로 활동하는 일이 많다 보니 사건 처리가 엄정하게 이뤄지지 못하는 것이다. 내부 감사시스템이 제대로 작동하는지도 점검할 필요가 있다."
363,[사설] “미군 유해 송환 임박” 소식 접한 국민의 착잡한 심정,2018.06.20,"북한이 수일 내에 6·25전쟁 때 실종된 미군을 포함한 병사들의 유해 최대 200구를 송환한다고 한다. 6·25전쟁 당시 실종된 미군 병력은 7697명이며, 이 가운데 전사해 북한 땅에 묻혀 있는 유해가 5300구에 달하는 것으로 추산된다. 미군 유해 송환은 2007년 북측이 방북한 빌 리처드슨 뉴멕시코 주지사에게 유해 6구를 인도한 이후 11년 만이다. 비핵화 등 다른 현안에 비해 덜 까다로운 미군 유해 송환부터 서둘러 상호 신뢰를 쌓아가려는 의도로 풀이된다.미군 유해 송환은 6·12 북·미 정상회담 공동성명을 이행하는 조치다. 성명에는 “미국과 북한은 신원이 이미 확인된 전쟁포로, 전쟁실종자들의 유해를 즉각 송환하는 것을 포함해 전쟁포로, 전쟁실종자들의 유해 수습을 약속한다”고 적시돼 있다. 도널드 트럼프 미국 대통령은 회담 후 기자회견에서 미군 유해 송환 문제를 강력히 제기해 공동성명에 포함시켰다고 말했다.미군 유해 송환이 임박했다는 소식을 접한 우리 국민의 심정은 착잡하기가 이를 데 없다. 미국은 지난달 방북한 마이크 폼페이오 국무장관이 북한 억류 미국인 3명을 데리고 귀국한 데 이어 미군 유해까지 돌려받는데, 우리 정부는 북한에 억류된 우리 국민 6명에 대해 아무 말도 하지 않고 있다. 일본이 북한에 의한 일본인 납치문제를 끊임없이 제기하는 것과도 대비된다. 4·27 남북정상회담에서 합의된 판문점 선언에 억류자 석방 등에 관한 언급이 없으니 자업자득인 셈이다.내일 금강산에서 열리는 남북적십자회담이 이런 문제를 제기하기에 적합한 자리다. 북한은 역으로 2016년 집단 탈북한 식당종업원들의 송환 문제를 제기할 가능성이 있다. 우리측 대표단은 억류자 송환을 강하게 요구하면서 탈북 식당종업원 송환 불가 입장을 단호하게 밝혀야 할 것이다.우리가 북한 인권문제에 무심했던 점도 반성해야 한다. 2016년 9월 우여곡절 끝에 북한인권법이 시행됐지만 핵심기구인 북한인권재단은 이사진 구성을 둘러싼 여야 이견으로 여태 출범하지 못하고 있다. 최근에는 사무실마저 문을 닫았다. 법에 규정된 외교부 북한인권국제협력대사 자리도 장기간 공석이다. 북한 눈치 보기라는 비판이 나오는 이유다.인권 문제는 북한이 정상국가가 되려면 우선적으로 다뤄야 할 현안이다. 북한에 인권 문제가 남아 있는 한 북·미 관계 정상화는 요원하고, 국제사회의 대북제재 완화나 서방국가의 대북 원조·투자 역시 획기적으로 진전되기 어려울 것이다. 최근 미국 하원에서는 북한 인권 상황의 개선 없이는 미국 대통령이 독자적으로 대북제재를 완화할 수 없도록 하는 법안이 상정되기도 했다. 정부는 북한 인권 개선에 당당히 목소리를 내야 한다. 대통령이 말하는 ‘나라다운 나라’를 만들기 위해서도 북에 억류된 우리 국민과 북한의 인권 유린 문제에 더 이상 침묵해선 안 된다."
364,[사설] 근로시간 단축 단속 유예는 정부 대책 보완하라는 뜻,2018.06.20,"정부가 어제 국회에서 당?정?청 회의를 갖고 7월1일부터 시행되는 주52시간 근로시간 단축을 앞두고 6개월간의 계도기간을 두어 단속과 처벌을 올해 말까지 유예하기로 했다. 앞서 한국경영자총협회는 “단속과 처벌보다는 6개월의 충분한 계도 기간을 부여해달라”고 건의했다. 이낙연 국무총리는 “경총의 건의는 근로시간 단축 연착륙을 위한 충정의 제안으로 받아들이고 검토할 가치가 있다”고 화답했다.정부가 늦게나마 근로현장의 제도적·현실적 어려움을 호소한 기업의 목소리에 귀를 기울인 것은 다행스러운 일이다. 그만큼 정부도 급격한 근로시간 단축이 가져올 부작용이 만만치 않음을 인정한 것이다. 정부가 경제 전반을 면밀히 살펴보지도 않은 채 의욕만 앞세워 정책을 무리하게 추진할 경우 어떤 대가를 치를지는 이미 최저임금 인상의 역풍에서 똑똑히 보고 있다. 의도와 달리 오히려 저소득층의 일자리와 소득만 줄이고 있지 않은가.근로시간 단축도 이대로 시행하면 상당한 후폭풍이 예상된다. 당장 버스기사들이 퇴직금 축소를 걱정해 앞다퉈 그만두면서 기사 부족에 따른 버스 대란이 생길 것이라는 우려가 커지고 있다. 그동안 주무부서인 고용노동부가 내놓은 가이드라인은 부실하기 짝이 없다. 근로시간 단축의 대전제가 되는 ‘근로시간’ 기준이 모호해 자칫 노사갈등만 부채질할 개연성이 높다. 제조업 근간을 이루는 뿌리산업과 연구개발(R&D) 부문, 게임, 소프트웨어(SW)와 정보통신기술(ICT) 분야는 업무 특성상 초과·연장근로가 불가피한데도 직군과 직무에 관계없이 근무시간을 일률적으로 적용하는 것은 큰 문제다. 근로시간 단축으로 소득이 줄게 될 근로자의 반발을 달래는 것도 버거운 일이고, 근로시간을 줄이면 과연 일자리가 늘어날지에 대해서도 회의적인 시각이 많다.근로시간 단축을 매끄럽게 정착시키려면 유예기간만 가질 게 아니라 다각적인 보완 대책을 마련할 필요가 있다. 무엇보다 재량근로제·탄력적 근로시간제·선택적 근로시간제와 같은 유연근무제를 적극 검토할 만하다. 기업이 이구동성으로 원하는 사안이다. 자꾸 마차(일자리)를 말(성장) 앞에 두려는 정부의 인식 전환이 절실한 시점이다."
